iterationNum,error,c_params
32,0.00013884664585511503,0.9862049639083241 1.0236699724256941 0.9762767983010253 1.0311029467231223 1.0335991509752531 1.0211727372643826 0.9924521466547935 1.0 1.0 0.9862048387867987 1.0236710164851563 0.9762749563840571 1.0311056180271447 1.0335981091826232 1.0211722313385696 0.9924538248364909 1.0 1.0
33,0.00013835766693358153,0.9862196176384125 1.0236380430741565 0.9762664376384866 1.0311345902271687 1.0335922978141165 1.0211793588983964 0.9924481366723565 1.0 1.0 0.9862195046690652 1.0236390949730614 0.9762645344105396 1.0311372528181744 1.0335912474243445 1.021178839374009 0.9924498108729074 1.0 1.0
34,0.0001378724483824644,0.9862342487640059 1.0236062281174414 0.9762559203624288 1.0311661341336167 1.0335856447595362 1.0211857870826104 0.9924442953979161 1.0 1.0 0.986234129058466 1.0236073214148702 0.9762540072378033 1.031168807453745 1.0335845777845922 1.0211852449013474 0.9924459738794502 1.0 1.0
35,0.00013739104392056835,0.9862488226868134 1.0235745749409468 0.9762453058587925 1.0311975843017005 1.033579171438855 1.0211920135879031 0.9924405981197105 1.0 1.0 0.9862487111472257 1.0235756261716449 0.9762433597917101 1.0312002313648714 1.033578125293745 1.0211914770013957 0.9924422784379462 1.0 1.0
36,0.00013691316515670684,0.9862633334513559 1.0235429621157368 0.976234546694089 1.0312288748548908 1.0335728862097286 1.0211980678014654 0.9924370529589586 1.0 1.0 0.9862632732948294 1.0235440663128603 0.9762326409977419 1.0312315774396 1.0335718206818845 1.0211975155660584 0.9924387451543651 1.0 1.0
37,0.00013643892799804035,0.9862777988929977 1.0235115016821608 0.9762236981995214 1.0312601043304064 1.0335667654172307 1.021203971119712 0.9924336712161259 1.0 1.0 0.9862777470847639 1.0235126220118629 0.9762218000557242 1.0312627899799094 1.0335656966626603 1.021203418509443 0.9924353452631964 1.0 1.0
38,0.00013596804167155418,0.9862922188659168 1.0234801339006279 0.9762127518364905 1.0312912115794837 1.0335607905001953 1.0212097110611889 0.9924304138184512 1.0 1.0 0.9862921773630297 1.0234812658770236 0.9762108709603728 1.031293897110624 1.033559712228149 1.0212091580107394 0.9924320718700101 1.0 1.0
39,0.0001355005075941148,0.9863065875811672 1.023448860868514 0.9762017258001896 1.0313222007906035 1.0335549287082897 1.0212153239133182 0.9924272833590451 1.0 1.0 0.9863065433786727 1.023450014290804 0.9761998578318938 1.0313248958781702 1.0335538582629074 1.021214769063396 0.9924289298350922 1.0 1.0
40,0.0001350362990958288,0.9863208919913332 1.0234176978412874 0.9761905962296427 1.0313530714849264 1.0335492084836595 1.0212208138356749 0.9924242702650505 1.0 1.0 0.9863208821704861 1.0234188616474518 0.976188740797214 1.0313557654225909 1.0335481039021885 1.0212202341181453 0.9924259011931083 1.0 1.0
41,0.00013457524534938925,0.9863351560932735 1.023386652255372 0.9761794192848066 1.0313838747370565 1.0335436039026795 1.0212261911963627 0.9924213913311427 1.0 1.0 0.9863351263024869 1.0233878217419172 0.9761775707124752 1.0313865667825832 1.0335424905649941 1.0212256171121237 0.9924230197240386 1.0 1.0
42,0.00013411720380616723,0.986349374278144 1.0233556932204484 0.9761681859247048 1.0314145731866113 1.0335381040677676 1.0212314707244001 0.9924186160186604 1.0 1.0 0.986349333983909 1.0233568467252956 0.9761663220602258 1.0314172540617939 1.0335370090376848 1.0212308815281412 0.9924202535511873 1.0 1.0
43,0.00013366249140679714,0.9863635428438623 1.0233248592890434 0.9761569012576972 1.0314451536742653 1.0335327344268335 1.021236669204071 0.9924159639862207 1.0 1.0 0.9863635143509198 1.0233260213538073 0.9761550564765188 1.0314478642439873 1.0335316259642828 1.0212360431091123 0.9924176269326889 1.0 1.0
44,0.0001332109274079398,0.9863776623354567 1.0232941343775408 0.9761455963755316 1.0314756352243608 1.0335274226402666 1.0212417449689066 0.9924134370989194 1.0 1.0 0.9863776077161224 1.0232952825100332 0.9761437267943761 1.0314783507677723 1.033526291833775 1.0212410959820573 0.9924150768232881 1.0 1.0
45,0.0001327623069085185,0.9863916843649821 1.0232634642433596 0.9761342026890127 1.0315060031873315 1.0335222058188558 1.021246729920045 0.9924109815087938 1.0 1.0 0.9863916502356418 1.0232646420441516 0.9761323420411585 1.0315087347844467 1.0335210595100368 1.0212460542122417 0.9924126274712451 1.0 1.0
46,0.0001323167671246644,0.9864056597897153 1.0232329238172186 0.9761228094771918 1.0315362812719553 1.0335170422228326 1.0212516110205097 0.99240864024477 1.0 1.0 0.9864056147734865 1.0232340938409974 0.976120933758218 1.0315390301239242 1.0335159049944866 1.0212509480236545 0.9924102795638362 1.0 1.0
47,0.00013187424779988364,0.9864195820959597 1.0232024956206829 0.9761113712525352 1.0315664652826657 1.033511987410785 1.0212564376482804 0.9924064001029503 1.0 1.0 0.9864195400660278 1.0232036619524376 0.9761095004510159 1.0315692259028526 1.0335108430951174 1.021255787964155 0.9924080343665468 1.0 1.0
48,0.00013143456304159776,0.9864334531413639 1.0231721552700694 0.9760999123169375 1.0315965600218697 1.0335069740768457 1.021261187607608 0.9924042324304585 1.0 1.0 0.9864333988672609 1.023173320275148 0.9760980246965938 1.0315993230245786 1.0335058361820595 1.0212605474583476 0.9924058739412506 1.0 1.0
49,0.00013099790864108402,0.9864472356465461 1.0231419271429227 0.9760884314031048 1.031626569798259 1.0335020466728042 1.0212658815392435 0.9924021443417912 1.0 1.0 0.9864471936615584 1.023143070294072 0.9760865271516751 1.0316292995486063 1.0335009176079122 1.0212652437754413 0.9924037895422961 1.0 1.0
50,0.00013056406392209522,0.9864609499944587 1.0231117616545296 0.9760768788240926 1.0316564304900033 1.0334971615379536 1.021270514323683 0.9924001312155178 1.0 1.0 0.9864609511948279 1.0231129246367883 0.9760750028887657 1.0316591934618389 1.0334960137598816 1.021269863509343 0.9924018044191564 1.0 1.0
51,0.00013013319060067445,0.986474613839289 1.023081731160717 0.9760653428391681 1.0316862332977472 1.0334923566815637 1.0212750816976415 0.9923981872908085 1.0 1.0 0.9864746175842336 1.0230828828749525 0.9760634676127193 1.0316889932421978 1.033491210641094 1.0212744381622545 0.9923998916698606 1.0 1.0
52,0.000129705133468053,0.9864882387521446 1.0230517815107472 0.9760538052615607 1.0317159235142528 1.0334875748801624 1.0212796030881512 0.9923963373390238 1.0 1.0 0.986488242064575 1.023052931213701 0.976051906683345 1.0317186734083954 1.0334864428978203 1.0212789430614515 0.9923980521928413 1.0 1.0
53,0.00012927990495298673,0.9865017939163621 1.0230219478313634 0.9760422493234292 1.0317455190100342 1.0334828466096422 1.0212840673794727 0.9923945650992178 1.0 1.0 0.9865017949814525 1.0230230713266184 0.9760403309236358 1.0317482703629388 1.0334817186133591 1.0212834037850018 0.9923962813278226 1.0 1.0
54,0.00012885756418216373,0.986515283356346 1.0229922015218909 0.9760306844274927 1.0317749841207238 1.0334781637877593 1.0212884884663662 0.9923928551530625 1.0 1.0 0.986515296371863 1.0229933047607245 0.97602876541171 1.0317777682383629 1.0334770466323118 1.021287817940146 0.9923945845575651 1.0 1.0
55,0.00012843787210747515,0.9865287342218121 1.0229625611039128 0.9760191051965105 1.0318044092280423 1.0334735246421192 1.0212928724663104 0.9923912297679313 1.0 1.0 0.9865287366485032 1.0229636643144593 0.9760171634115614 1.0318071710791905 1.0334724196606029 1.0212921860483453 0.9923929539866906 1.0 1.0
56,0.0001280209710748944,0.9865421383649571 1.0229330172526692 0.9760075362942155 1.0318337261734956 1.0334689226488492 1.02129720223062 0.9923896764789661 1.0 1.0 0.9865421273869807 1.0229340953088217 0.9760055822033356 1.0318364557781021 1.0334678268233826 1.021296530069802 0.9923913819212038 1.0 1.0
57,0.00012760691877117272,0.9865554540130064 1.0229035603445202 0.9759959509939947 1.0318629088050029 1.0334643593988895 1.0213014869655497 0.9923881634020946 1.0 1.0 0.9865554312520162 1.022904631318525 0.9759939902318265 1.031865661255406 1.0334632609173946 1.0213008254862987 0.9923898584922114 1.0 1.0
58,0.0001271954423044077,0.9865687323746781 1.0228742098915145 0.9759843420295468 1.0318920189390726 1.0334598378107631 1.0213057527360219 0.9923867303617876 1.0 1.0 0.9865687170719704 1.0228752826825642 0.9759824174381457 1.0318947970552306 1.033458736127751 1.0213050844331721 0.9923884280871198 1.0 1.0
59,0.00012678671637474483,0.9865819408028008 1.022844958745485 0.9759727851700566 1.0319210478491805 1.033455369131408 1.0213099652757303 0.9923853546789229 1.0 1.0 0.9865819177432991 1.022846023117219 0.9759708196549655 1.0319238318752524 1.0334542536583986 1.0213093208943698 0.9923870338922051 1.0 1.0
60,0.000126380656314975,0.9865951002177524 1.022815779436472 0.9759612381214791 1.0319499581002696 1.0334509223383395 1.0213141508607575 0.9923840277469093 1.0 1.0 0.9865950828580243 1.0228168453311615 0.9759592356365354 1.0319527557084214 1.0334498150241396 1.0213135153230828 0.9923857027836889 1.0 1.0
61,0.00012597719290671346,0.986608188589106 1.0227867050686463 0.9759496718639938 1.0319787949845731 1.033446499278703 1.021318308141458 0.9923827343378064 1.0 1.0 0.9866081599896801 1.0227877580111757 0.9759476520467364 1.0319815945834623 1.0334454104641033 1.0213176867854075 0.9923843976810753 1.0 1.0
62,0.00012557650863137619,0.986621207734782 1.0227577273115145 0.9759381022231911 1.0320075318327435 1.0334421003937955 1.021322433433495 0.9923814877175365 1.0 1.0 0.9866211870320827 1.0227587700397363 0.9759360557206019 1.0320102928691381 1.0334410427316911 1.0213218343524533 0.9923831451262571 1.0 1.0
63,0.0001251783845067622,0.9866341663624578 1.0227288177964875 0.9759265128683395 1.0320361452679623 1.0334377395396457 1.0213265317317606 0.9923802865061373 1.0 1.0 0.986634157050288 1.0227298608365265 0.9759245018972866 1.0320389138221546 1.033436674047269 1.0213259166249768 0.9923819601641838 1.0 1.0
64,0.00012478306874805258,0.9866470796870078 1.0227000273757059 0.9759149555562551 1.0320646624714076 1.0334333913440605 1.021330595794451 0.9923791495505859 1.0 1.0 0.9866470748800713 1.0227010801288057 0.9759129657894182 1.0320674333057596 1.0334323257630964 1.0213299776565263 0.9923808194277605 1.0 1.0
65,0.00012439018969357903,0.9866599436458654 1.0226713270146002 0.975903402555928 1.0320930768410403 1.0334290803374577 1.0213346247243034 0.99237803589862 1.0 1.0 0.9866599436864106 1.0226723490105938 0.9759014395620393 1.0320958645754514 1.0334280030578475 1.021334028659537 0.992379703807587 1.0 1.0
66,0.00012399979785490626,0.9866727286749655 1.0226427083924807 0.9758918822784164 1.0321214215663674 1.0334247835358363 1.021338633186801 0.9923769634480422 1.0 1.0 0.9866727384554548 1.0226437025953103 0.9758898634129008 1.0321241934478333 1.033423720980404 1.0213380391132532 0.99237863076293 1.0 1.0
67,0.00012361203330083084,0.9866854886860245 1.022614188615356 0.9758803862506941 1.0321496813640618 1.0334205145381798 1.021342629876056 0.9923759506101126 1.0 1.0 0.9866855095374626 1.0226151782783692 0.9758783770130972 1.0321524389572465 1.0334194800980414 1.0213420332069472 0.9923776406316519 1.0 1.0
68,0.00012322676522144997,0.9866981992100621 1.0225857522513222 0.9758688982754116 1.032177814910785 1.0334162443815975 1.0213465829930581 0.9923749673876044 1.0 1.0 0.9866982083209275 1.0225867327570302 0.9758668826757371 1.032180604151539 1.0334152222321926 1.0213459951923092 0.9923766510167381 1.0 1.0
69,0.00012284408353111127,0.9867108335264811 1.0225574102866384 0.9758574046230417 1.032205865907664 1.0334120181925222 1.0213505393865039 0.9923740325102197 1.0 1.0 0.9867108691149868 1.0225583948162034 0.9758554211898531 1.032208662441617 1.0334110016730178 1.0213499524947638 0.9923757169753209 1.0 1.0
70,0.0001224639371498137,0.9867234125004859 1.0225291606593832 0.9758459622288702 1.032233865085161 1.0334078216302947 1.0213544529969971 0.9923731357539576 1.0 1.0 0.9867234386134417 1.0225301462311671 0.9758439479595634 1.0322366021575673 1.0334068307800264 1.021353889675923 0.9923748058542461 1.0 1.0
71,0.00012208610516802117,0.9867359327936919 1.0225009848537192 0.975834496768302 1.0322617367473592 1.0334036402632658 1.0213583553924215 0.9923722562384943 1.0 1.0 0.9867359742201517 1.0225019901579735 0.9758325168362002 1.0322645148322216 1.0334026291559144 1.021357770368944 0.9923739298419492 1.0 1.0
72,0.00012171085075714423,0.9867484330197649 1.022472921097219 0.9758230810035766 1.0322895367617786 1.0333994747013289 1.021362234563575 0.9923714216483036 1.0 1.0 0.9867484607102915 1.022473927625569 0.9758211017686695 1.0322922959231693 1.0333984882697778 1.021361667803646 0.9923730803278916 1.0 1.0
73,0.0001213379982954896,0.9867608584410796 1.0224449252230534 0.9758116783942656 1.032317225397539 1.0333953489680676 1.0213660915598772 0.9923705948210098 1.0 1.0 0.9867608849863152 1.0224459281896725 0.975809689864197 1.0323199833986065 1.0333943376002177 1.0213655129583257 0.9923722419599652 1.0 1.0
74,0.00012096760175520939,0.9867732378838872 1.0224170306540403 0.9758002895965459 1.0323448218490738 1.0333911986738022 1.0213699279270079 0.992369805043374 1.0 1.0 0.986773267009262 1.0224180405570242 0.9757983099541477 1.0323475966972793 1.0333902087698426 1.021369348093989 0.9923714707432993 1.0 1.0
75,0.000120599660846703,0.9867855757153807 1.0223892496528348 0.9757889359801297 1.0323723592730485 1.0333870880340796 1.0213737293482665 0.9923690538003157 1.0 1.0 0.9867855777221171 1.0223902265704978 0.9757869262075937 1.0323750890453618 1.0333861043591606 1.0213731700923392 0.9923706877627849 1.0 1.0
76,0.00012023418672361701,0.986797843275586 1.0223615410671156 0.9757776202237696 1.0323997903626478 1.0333830091886946 1.0213775243164522 0.9923683194135648 1.0 1.0 0.9867978671409945 1.0223625210185228 0.9757755772467321 1.0324024966300427 1.033382025120543 1.021376973935879 0.9923699508954995 1.0 1.0
77,0.00011987113024220869,0.9868100760880367 1.0223339399323932 0.9757663149228442 1.0324271299864576 1.0333789483066478 1.021381325709555 0.9923676254351745 1.0 1.0 0.9868101108233809 1.022334913774642 0.9757642872439369 1.0324298274212291 1.0333779597574113 1.0213807829934387 0.9923692654933548 1.0 1.0
78,0.00011951040942405544,0.9868222632427087 1.0223064090998581 0.97575501692215 1.0324543651862677 1.033374903208861 1.0213851006753838 0.9923669463012597 1.0 1.0 0.986822301652552 1.022307386234427 0.9757529976370599 1.0324570599286553 1.0333739056537417 1.0213845446320093 0.9923685871484185 1.0 1.0
79,0.00011915212840921459,0.9868344222257232 1.022279012841056 0.9757437717676076 1.0324815512314605 1.0333708547158846 1.0213888326603198 0.9923663249754681 1.0 1.0 0.9868344343583488 1.022279957956724 0.9757417228833332 1.0324841936379574 1.033369878225968 1.021388299177104 0.9923679216067721 1.0 1.0
80,0.00011879616708337758,0.9868465129817454 1.0222516647427584 0.9757325413175757 1.0325086015716674 1.0333668160999026 1.0213925543759441 0.9923656901408338 1.0 1.0 0.9868465262932732 1.0222526055473862 0.975730489220214 1.0325112497803948 1.0333658813409816 1.0213920400162129 0.9923673006501467 1.0 1.0
81,0.00011844260621855538,0.9868585628221783 1.022224398951521 0.9757213117164861 1.0325355637085984 1.0333628125160699 1.0213962668756857 0.992365077940333 1.0 1.0 0.9868585594498834 1.022225376528497 0.9757192886103949 1.0325382141702562 1.033361880195285 1.0213957633847452 0.9923666934844473 1.0 1.0
82,0.00011809140368022897,0.9868705482379668 1.022197251666747 0.9757101361963749 1.0325624289662143 1.0333588214075253 1.0213999728174719 0.9923644556920359 1.0 1.0 0.9868705571378921 1.0221982076967908 0.9757081168721201 1.0325650994896372 1.0333578819016624 1.0213994635837527 0.9923661114291842 1.0 1.0
83,0.00011774241079639088,0.9868825062796414 1.022170185762531 0.9756989710877784 1.0325892296941197 1.033354854725049 1.0214036480315154 0.9923639235777952 1.0 1.0 0.986882494603383 1.0221711215804272 0.9756969323736622 1.032591876326717 1.0333539124505344 1.0214031505303267 0.9923655460647408 1.0 1.0
84,0.00011739569969038323,0.9868944105818978 1.0221432020497945 0.9756878295697664 1.03261590946202 1.03335088265093 1.0214073161440942 0.9923633595161366 1.0 1.0 0.9868944107010535 1.0221441268175875 0.9756857835663038 1.032618587455184 1.0333499544845226 1.0214068321844134 0.9923649874202707 1.0 1.0
85,0.0001170513285317103,0.986906257879567 1.0221162883345416 0.9756767186249657 1.032642528827765 1.0333469355994358 1.0214109739863184 0.992362841220601 1.0 1.0 0.9869062524583755 1.0221172404019245 0.9756746692627701 1.032645187557677 1.0333460166531618 1.0214104940557769 0.9923644399372658 1.0 1.0
86,0.00011670926719660482,0.9869180561510865 1.0220894755159255 0.9756656487734281 1.0326690477933334 1.0333430009225417 1.021414623782373 0.9923623213247608 1.0 1.0 0.9869180412379496 1.0220904289787178 0.9756635995601587 1.0326717128748195 1.033342081123299 1.0214141320698797 0.9923639247483649 1.0 1.0
87,0.0001163694672794704,0.98692977911398 1.0220627307050507 0.97565458776321 1.0326954813413909 1.0333390728131717 1.02141822787393 0.992361799089746 1.0 1.0 0.986929773659323 1.022063702496283 0.9756525279796837 1.0326981258311987 1.0333381705152624 1.0214177659337325 0.9923634232494366 1.0 1.0
88,0.00011603188557949765,0.9869414936721195 1.0220360855645618 0.9756435762576672 1.0327218327742798 1.0333351859511952 1.0214218436054683 0.9923613362726473 1.0 1.0 0.986941480338086 1.0220370659321223 0.9756415413712408 1.0327244777287183 1.0333342740615763 1.021421391936939 0.9923629547220367 1.0 1.0
89,0.00011569668315114126,0.9869531845668864 1.022009567077033 0.9756326060491671 1.0327480914880207 1.033331298803867 1.0214254357745554 0.9923608886474125 1.0 1.0 0.9869531410996976 1.0220105295345316 0.9756305759393504 1.0327507407677379 1.0333304231901232 1.0214250000273022 0.9923625059749049 1.0 1.0
90,0.00011536351806836251,0.9869648116417056 1.021983108396373 0.9756216561337588 1.0327742813426777 1.0333274311005214 1.0214290255865783 0.9923604365913561 1.0 1.0 0.9869647779847063 1.0219840621473693 0.9756196127697528 1.032776902061648 1.033326538262454 1.021428571757553 0.9923620579837957 1.0 1.0
91,0.00011503266819262854,0.9869764196998648 1.0219567603188497 0.9756107405003059 1.0328003652559345 1.033323580081556 1.0214325985239412 0.9923600042528922 1.0 1.0 0.9869763808640393 1.021957718340142 0.9756087169719232 1.0328030142588274 1.0333226867932752 1.0214321582702222 0.992361639493481 1.0 1.0
