iterationNum,error,c_params
27,0.0010275330589325062,0.9784188850279899 1.0172800459552493 0.9575963330878384 0.9915723393030142 1.0380953074453239 0.9707546213444498 1.023223201062841 1.0 1.0 0.9784178764912157 1.0172798458008252 0.9575941234257319 0.99157224825227 1.0380955751174903 0.9707549768240692 1.023222684218717 1.0 1.0
28,0.001027187145932158,0.9784063580872193 1.0171902836069786 0.9575228494182023 0.9915809454755775 1.0380673160479232 0.9707019202136725 1.0231972104446139 1.0 1.0 0.978405905212432 1.017189960362368 0.95752062469284 0.9915813123169722 1.038067523598055 0.9707026449535728 1.0231971263456578 1.0 1.0
29,0.0010268864722494972,0.9783966673447272 1.0171058844535077 0.957454100360765 0.9915918189623019 1.0380422806617633 0.9706533313423571 1.0231741566157835 1.0 1.0 0.9783963513883724 1.0171052756969696 0.9574522393769026 0.9915922551110764 1.0380427311704623 0.9706540826011621 1.0231740677287495 1.0 1.0
30,0.0010266260373166223,0.9783899533981782 1.0170268299659055 0.9573903528350164 0.9916034308997757 1.0380207199437568 0.970608790971045 1.023153276501663 1.0 1.0 0.9783895297985239 1.0170264561992006 0.957388486435379 0.9916042400782435 1.038020597905634 0.9706090060772335 1.0231529598462845 1.0 1.0
31,0.0010263978587530518,0.9783852091015679 1.0169526248354412 0.9573306881328896 0.991617229480724 1.0380015637327504 0.9705673944647788 1.02313408178123 1.0 1.0 0.9783844144343962 1.0169520304721704 0.9573285017717057 0.9916179978546654 1.0380013202971443 0.9705677212714836 1.0231335257590555 1.0 1.0
32,0.0010261971044896402,0.9783817517746162 1.0168824914549797 0.9572744587099206 0.9916314651261293 1.037984660892912 0.9705289233117171 1.0231162784265957 1.0 1.0 0.9783809938278222 1.0168817483029982 0.9572721748258308 0.9916321959492728 1.0379844548602728 0.9705291810065722 1.0231158101962547 1.0 1.0
33,0.0010260203676827272,0.9783799797581161 1.0168159660572234 0.9572215789753458 0.9916463721352193 1.037969237415267 0.9704930104482105 1.0231001911752586 1.0 1.0 0.9783796731669693 1.0168157628274581 0.9572195015672678 0.9916474847207973 1.0379691662020147 0.9704934524422852 1.023100577377776 1.0 1.0
34,0.0010258658290685366,0.9783800226872671 1.0167542675852004 0.9571725298470501 0.9916627930105272 1.0379563665713225 0.9704601661400762 1.023085576958795 1.0 1.0 0.9783794194225355 1.016754096577612 0.9571702194102576 0.9916639169356807 1.0379565641468853 0.9704606156528207 1.0230856671069486 1.0 1.0
35,0.0010257286403766814,0.9783810306375572 1.0166954126827303 0.9571265101215725 0.991679056520083 1.037944959385702 0.9704295180899324 1.0230725633249254 1.0 1.0 0.9783806330805905 1.0166955704745702 0.9571240138562171 0.991680369565211 1.0379449948612822 0.9704298525639857 1.023072352616847 1.0 1.0
36,0.001025607497373342,0.9783828605304178 1.016640475217523 0.9570830897964441 0.99169595001403 1.0379350526228823 0.9704010979910529 1.023060390389982 1.0 1.0 0.9783824352086407 1.0166405009346315 0.95708113064808 0.9916976365847382 1.0379352569864484 0.9704013890559873 1.0230602572372414 1.0 1.0
37,0.0010254994617729504,0.978385718137688 1.016588431404223 0.9570418336822158 0.9917132922551706 1.0379270119930835 0.9703748691017033 1.023048666122728 1.0 1.0 0.9783855070067957 1.016588589621154 0.9570403167840981 0.991714818116854 1.037926924669132 0.9703750764003928 1.0230489967496357 1.0 1.0
38,0.001025403527760681,0.9783896965280487 1.0165390753529167 0.9570038966227471 0.9917307747967227 1.0379197407683074 0.970350220372529 1.0230387185945553 1.0 1.0 0.9783897450709822 1.0165393132424108 0.9570026006947429 0.9917323172666844 1.0379196163724813 0.9703504481722547 1.023039542642797 1.0 1.0
39,0.0010253177706588197,0.9783941249019802 1.0164925978103636 0.9569674362979966 0.9917480134278881 1.0379136696891762 0.970327331369217 1.023029437349886 1.0 1.0 0.9783942807249377 1.0164929117187744 0.9569669827802574 0.9917501719917124 1.0379135203602685 0.9703277801223379 1.0230306756811707 1.0 1.0
40,0.0010252415030850997,0.9783991299949829 1.0164487990075348 0.956933619194846 0.9917655806081532 1.0379088910448249 0.9703066984735588 1.0230208160298107 1.0 1.0 0.9783989607087051 1.0164495670193878 0.9569330286600419 0.9917674664777548 1.0379083759317278 0.9703065098441921 1.0230224854685595 1.0 1.0
41,0.001025173192659819,0.9784047566803245 1.0164076879273543 0.9569021810307805 0.9917835873165218 1.0379045855740645 0.9702868065161552 1.0230138066426806 1.0 1.0 0.978404761859318 1.0164084441012076 0.9569011695541505 0.991784588982689 1.0379043135371318 0.9702868790404895 1.0230149620637852 1.0 1.0
42,0.001025111589806493,0.978410650451333 1.0163685819054793 0.9568722927055434 0.9918007285131637 1.0379010120353278 0.9702682155527357 1.023006785189669 1.0 1.0 0.9784104577726911 1.0163690339620841 0.9568712833938962 0.9918016182868864 1.037900440086066 0.9702685065932173 1.0230081027791789 1.0 1.0
43,0.001025056182799313,0.9784166810115931 1.0163314711671916 0.9568442394887907 0.9918178910583945 1.037898335355878 0.970251141931602 1.023000517972111 1.0 1.0 0.9784162777285117 1.0163321513489094 0.9568425481415039 0.9918185494495728 1.0378976176209107 0.970251208807543 1.0230017660840272 1.0 1.0
44,0.0010250061647645262,0.9784230948769981 1.0162963452780382 0.956817810173762 0.9918345788247437 1.037896190423741 0.9702348856126413 1.0229946976406983 1.0 1.0 0.9784224738698046 1.0162967554409854 0.9568159327208012 0.9918353382272285 1.0378950843547774 0.9702348298196117 1.0229959763973118 1.0 1.0
45,0.0010249612057245596,0.97842968405091 1.0162628093034507 0.9567926577996959 0.9918512723736274 1.037894798053934 0.970220229814687 1.0229895279296257 1.0 1.0 0.9784291045457463 1.0162641441432685 0.9567910610942663 0.9918525222335871 1.037893701329755 0.9702196988059977 1.022990842298156 1.0 1.0
46,0.0010249203442902104,0.978435691754812 1.0162309602208606 0.9567686134660761 0.9918667608369146 1.0378934686206747 0.9702062228403194 1.022984499860164 1.0 1.0 0.9784348761301106 1.0162322833147812 0.9567667203231196 0.9918684016171402 1.0378924751553535 0.970205558046379 1.0229857428745146 1.0 1.0
47,0.0010248835920882455,0.9784424013109091 1.016200671894631 0.9567462139491095 0.9918826112256333 1.037892526670591 0.9701930335559912 1.0229803989278374 1.0 1.0 0.9784419551146037 1.0162026087913765 0.9567447500776012 0.9918842263366542 1.037891504689221 0.9701925131844851 1.0229811446740535 1.0 1.0
48,0.0010248502675034791,0.9784491227853424 1.0161724186735128 0.9567248133069305 0.991898399544118 1.037891854715141 0.970180642313319 1.0229767733938981 1.0 1.0 0.978448502669231 1.0161744165675939 0.9567233714404897 0.9918997341767807 1.0378910767369212 0.9701804691399377 1.0229773979469783 1.0 1.0
49,0.0010248200277408776,0.978455630785947 1.0161451936127595 0.9567048605014946 0.9919130204189032 1.0378913623714514 0.9701688915952734 1.0229727835150966 1.0 1.0 0.9784546361670401 1.016147372608029 0.9567031853871117 0.9919148332893413 1.0378907215220667 0.9701689583343865 1.022973547481652 1.0 1.0
50,0.001024792527809667,0.9784620668713114 1.016119223821766 0.9566854924521724 0.9919274983613191 1.0378914790447846 0.9701579009147872 1.0229689384122957 1.0 1.0 0.9784611059673054 1.0161217953655528 0.9566842944997611 0.9919291390490398 1.0378907281348813 0.9701579436385697 1.022969989911156 1.0 1.0
51,0.0010247675994142233,0.9784682492468424 1.0160949619757584 0.9566673742079245 0.9919415525040245 1.0378919809915246 0.9701478206322536 1.0229660082875747 1.0 1.0 0.9784677609687357 1.0160973479050153 0.9566662940586615 0.9919439752333963 1.0378909284993059 0.9701480772696791 1.022967046402078 1.0 1.0
52,0.0010247447936509646,0.978474887624996 1.0160714140875113 0.9566503159582868 0.9919554710911406 1.037892303011337 0.9701379106306011 1.0229635879917955 1.0 1.0 0.978474214595041 1.016074057373307 0.9566491401840302 0.9919577460654394 1.0378913069918143 0.9701385778348692 1.0229642065435596 1.0 1.0
53,0.001024724156587378,0.978481369914856 1.0160494095015309 0.9566336997077457 0.9919688086118913 1.0378928475968798 0.9701290032027444 1.0229611885478975 1.0 1.0 0.9784805885621337 1.0160522707261879 0.9566326720026054 0.991971084678521 1.0378918142775333 0.9701295351197037 1.0229615105284964 1.0 1.0
54,0.0010247053465796407,0.9784880439722576 1.016028462788621 0.956618516018472 0.9919821244370425 1.037893648286821 0.9701205849370083 1.02295910504936 1.0 1.0 0.9784871232484319 1.016031266280424 0.9566174908426198 0.9919841193825937 1.0378924511386318 0.9701208388216152 1.0229591932268314 1.0 1.0
55,0.0010246882146248393,0.9784939392883721 1.0160085307476188 0.9566041601867143 0.9919950175094547 1.0378947549865978 0.9701127344048482 1.022956578031806 1.0 1.0 0.9784930506763466 1.0160111481603755 0.9566029876837955 0.991997048059295 1.0378934576102468 0.9701127698772967 1.0229568980098516 1.0 1.0
56,0.0010246727093409338,0.9785004490392468 1.0159900534390731 0.9565904466717896 0.9920074695898916 1.0378959148350366 0.9701053299924014 1.0229548592342657 1.0 1.0 0.9784991796128683 1.015992251849878 0.9565893140132924 0.9920094132198696 1.0378950179606716 0.9701054738335206 1.0229548282315695 1.0 1.0
57,0.0010246584271188098,0.9785061878252791 1.0159715347274152 0.9565774015018811 0.9920193399542 1.0378970064857023 0.9700982820557654 1.0229527097914128 1.0 1.0 0.9785052522511352 1.015974057524947 0.9565763389381221 0.9920213216904382 1.0378958944304648 0.9700985429012995 1.0229530966135354 1.0 1.0
58,0.001024645450935258,0.9785117148460908 1.015954448319863 0.956564731109874 0.9920304530333746 1.0378983544552514 0.9700918833589033 1.0229509243360912 1.0 1.0 0.9785112064068051 1.0159565951421021 0.9565638475392565 0.9920329494103703 1.0378975415830756 0.9700920302097732 1.0229513573173368 1.0 1.0
59,0.0010246337244229767,0.9785176573434952 1.0159384533137596 0.9565530533018441 0.9920415600175084 1.0378995650748724 0.9700856007283505 1.0229495803887474 1.0 1.0 0.9785173142116497 1.015940395348111 0.9565523608428023 0.9920442477911693 1.0378986546697526 0.9700860930308242 1.0229498066366771 1.0 1.0
60,0.0010246230480558144,0.9785234892048675 1.0159236214620153 0.9565423212329458 0.9920526406949207 1.0379006849145858 0.9700797637764558 1.0229482885489418 1.0 1.0 0.9785229625643351 1.0159251776789566 0.9565406941305641 0.9920548373105486 1.0379000473829583 0.9700801572058139 1.0229483323260058 1.0 1.0
61,0.0010246131962405763,0.9785293529674948 1.015908885084053 0.9565315076477682 0.9920631244788063 1.037901937751916 0.9700744663999512 1.0229473480616558 1.0 1.0 0.9785280541119645 1.015910452264886 0.9565300205519507 0.9920652119372808 1.037901354630678 0.9700747463823036 1.0229470518736195 1.0 1.0
62,0.0010246041607117635,0.9785347752951394 1.015895052132003 0.9565212840736678 0.9920731540203461 1.0379029431096802 0.9700691566630675 1.0229461748566815 1.0 1.0 0.9785332963605042 1.0158964729249693 0.9565195204365429 0.992075414457622 1.0379027685986844 0.9700692322004053 1.0229459444785234 1.0 1.0
63,0.0010245959183676626,0.9785405058772444 1.0158818168066435 0.9565115528979613 0.9920829580005198 1.037904403760885 0.9700641893967777 1.0229448375411496 1.0 1.0 0.978538881421769 1.0158832862393874 0.956509943828455 0.9920850497603182 1.0379042466217243 0.9700644653823073 1.0229450624596732 1.0 1.0
64,0.0010245883510013028,0.9785450200409328 1.015868866498685 0.956501976970314 0.9920923488949123 1.0379057163147525 0.9700598157796905 1.0229435215053826 1.0 1.0 0.9785436817546135 1.0158702659591319 0.9565008773899568 0.9920944586918169 1.0379056548124241 0.9700597764796562 1.022944020029682 1.0 1.0
65,0.001024581529259421,0.9785500344841991 1.0158565305153864 0.9564936385994545 0.9921012779688975 1.037907424932999 0.9700556173661905 1.0229426964701622 1.0 1.0 0.9785488945233696 1.0158583342000278 0.9564924608452369 0.9921035347596879 1.0379070297414597 0.9700556145199364 1.02294345255895 1.0 1.0
66,0.0010245752382812613,0.9785546153182999 1.0158452802101408 0.9564854329703206 0.9921098682855486 1.037908775087876 0.9700510866663269 1.0229415962336232 1.0 1.0 0.9785534304514271 1.0158466395329657 0.9564835407168084 0.9921121233158129 1.0379084475472224 0.9700513973607354 1.0229425531222476 1.0 1.0
67,0.0010245695275601968,0.9785592629052899 1.0158343429445773 0.9564778862186616 0.9921184562911919 1.0379100893292783 0.970047133577724 1.0229408485966012 1.0 1.0 0.9785581685999619 1.0158357062870027 0.9564759840274492 0.9921206322628471 1.037909515014702 0.9700474692385334 1.0229419105054327 1.0 1.0
68,0.0010245643031394306,0.9785641543323242 1.0158241802260866 0.9564706735468943 0.9921268734316598 1.0379116086463376 0.9700434011080168 1.0229405936803762 1.0 1.0 0.9785628692902582 1.0158254374652633 0.9564689364689785 0.9921289309357489 1.0379107079904542 0.9700435362171208 1.022941461589495 1.0 1.0
69,0.0010245594502217732,0.9785683692799088 1.01581437004552 0.9564631959837278 0.9921347801805372 1.0379133009095947 0.9700401365300114 1.0229402541915893 1.0 1.0 0.9785669004360316 1.0158155155243138 0.9564615312191197 0.9921370542753865 1.0379124356102656 0.9700400946405038 1.0229405609868867 1.0 1.0
70,0.00102455495411267,0.9785724611309493 1.0158045170644576 0.9564556922079821 0.9921419421187785 1.037914536329465 0.9700366746802386 1.0229398265256269 1.0 1.0 0.978570659121139 1.0158052901803762 0.9564548312683262 0.9921445436932289 1.0379134606693625 0.9700365218181868 1.0229401194543415 1.0 1.0
71,0.0010245508565124796,0.978576396638406 1.0157949374905186 0.9564487840870037 0.9921491547729914 1.0379155850431037 0.9700331701666162 1.0229391262426735 1.0 1.0 0.9785744387021064 1.0157962267555063 0.9564481798614928 0.9921514558335288 1.0379146305958569 0.9700329436975919 1.0229393884219502 1.0 1.0
72,0.0010245471140932338,0.9785798697972962 1.0157857483497388 0.9564420750416095 0.9921555101043592 1.037916509954214 0.9700299336848428 1.022938279883092 1.0 1.0 0.9785777736663048 1.015786756373682 0.956441723639537 0.9921579936378232 1.0379156314620386 0.9700297432145499 1.0229380793726486 1.0 1.0
73,0.0010245437848923993,0.9785837288293393 1.0157776050819611 0.9564368063483543 0.9921626446411653 1.0379177097534444 0.9700270014150961 1.0229378806718479 1.0 1.0 0.9785813269108711 1.015778362299293 0.9564365249655221 0.9921648621547885 1.0379166661612766 0.9700269385738443 1.0229381288438977 1.0 1.0
74,0.0010245407123045621,0.9785872130580051 1.0157696482726797 0.9564309117465337 0.9921688263981611 1.0379189166711098 0.9700242851012354 1.0229369931012307 1.0 1.0 0.9785843156302101 1.0157703388134145 0.9564310442289392 0.992171250110385 1.0379179147393074 0.970024063323345 1.0229375704279708 1.0 1.0
75,0.001024537865786891,0.9785908042241243 1.0157620649671468 0.9564259925731274 0.9921750575212097 1.037919874960332 0.9700213140600974 1.02293677873977 1.0 1.0 0.9785878320659316 1.015762776044571 0.9564254712246752 0.9921776149785305 1.0379190380757313 0.9700214762115139 1.0229372614676282 1.0 1.0
76,0.0010245352603960194,0.9785935514326658 1.015754401572661 0.9564201924017388 0.9921804756656384 1.0379210034226194 0.9700188681865103 1.022935816288135 1.0 1.0 0.9785906915741694 1.0157552881640415 0.9564200471706423 0.9921831757413234 1.037920262743555 0.9700189823500226 1.0229362482184399 1.0 1.0
77,0.0010245328975942805,0.9785972605845368 1.0157475049793436 0.956415679165883 0.9921859558334165 1.0379220560337168 0.970016172682614 1.0229359509406537 1.0 1.0 0.9785942003346736 1.0157482524937769 0.9564155323096865 0.9921889112988576 1.0379213683918325 0.9700168087954111 1.0229364470063054 1.0 1.0
78,0.0010245307444286126,0.9785999430392381 1.0157409706452902 0.9564107371679709 0.9921912127678479 1.0379231013776011 0.9700139962671704 1.0229353585902428 1.0 1.0 0.9785968256561187 1.0157416852094692 0.9564103916824607 0.9921941924353302 1.0379225560716687 0.9700147584589052 1.0229354567657258 1.0 1.0
79,0.0010245286731520706,0.9786030694481226 1.01573424165709 0.9564059540808437 0.9921963109529119 1.0379242568542706 0.9700117420909006 1.022934852891962 1.0 1.0 0.978599757353962 1.0157348007685607 0.9564060458098325 0.9921995555931081 1.0379233662240397 0.970012273248929 1.0229353800953718 1.0 1.0
80,0.001024526886962521,0.978606093706211 1.0157284886163813 0.9564019908199352 0.992201734303161 1.0379252608323697 0.9700100556379028 1.0229344893182795 1.0 1.0 0.9786026010168605 1.0157288461195058 0.9564021805518322 0.9922045309754683 1.0379244733376753 0.9700101006855552 1.0229354502883499 1.0 1.0
81,0.0010245252817466328,0.9786084572758825 1.015722738844461 0.9563979744125264 0.9922066129652583 1.0379265488269476 0.9700081277800328 1.0229341115172597 1.0 1.0 0.9786051342388237 1.0157236698434415 0.9563984177310666 0.9922092400765239 1.0379258175313235 0.9700083143425153 1.0229352437710804 1.0 1.0
82,0.0010245237828311765,0.9786111593724457 1.0157172774157808 0.9563939066483514 0.9922108931848941 1.037927703217493 0.9700063227546606 1.0229338861442547 1.0 1.0 0.9786080079256311 1.0157186073239362 0.9563949788494586 0.992214158442743 1.0379264666957093 0.9700063262804678 1.0229352724652343 1.0 1.0
83,0.0010245223636956096,0.9786136789033796 1.0157121713254644 0.9563903335211978 0.9922156911695506 1.0379288956551875 0.9700046487150435 1.022933750257804 1.0 1.0 0.9786105671566909 1.0157131260723122 0.956391427621767 0.9922187800122734 1.037927536823927 0.9700047085392398 1.0229345900388824 1.0 1.0
84,0.0010245210741014216,0.9786162340460497 1.0157067971306803 0.9563870577491717 0.9922200916270342 1.0379296931946513 0.970002939615922 1.0229337593701313 1.0 1.0 0.9786130980309493 1.0157082468251513 0.9563881624649323 0.9922231779284911 1.0379284982539156 0.9700030556494488 1.0229343113783311 1.0 1.0
85,0.0010245198843012616,0.9786187617684488 1.0157021545403488 0.956383538616135 0.9922244280346489 1.0379304729622436 0.97000128240833 1.0229340263048659 1.0 1.0 0.9786156849090683 1.0157035412448012 0.9563849156822735 0.9922273343796054 1.0379292950814285 0.9700012809391967 1.022934229145912 1.0 1.0
86,0.00102451880098845,0.9786205364908629 1.0156974575995188 0.9563799459440127 0.9922283747016284 1.037931279963317 0.9699997253879807 1.022933623768 1.0 1.0 0.9786176143651136 1.015698725896851 0.9563815263259632 0.9922310015159634 1.0379301473215279 0.9699998100258612 1.0229338610716268 1.0 1.0
87,0.0010245177928664916,0.9786225541906685 1.01569249898289 0.9563768245818713 0.9922317441193829 1.037931828006536 0.9699981142050235 1.0229332721136128 1.0 1.0 0.9786194302537968 1.0156940620158879 0.9563783663238161 0.9922348363209216 1.037930789391044 0.9699981417811356 1.0229338373995076 1.0 1.0
88,0.0010245168967077094,0.9786238569116122 1.0156882416427404 0.956373515000037 0.9922348821811181 1.0379324835091686 0.9699967064610129 1.0229328039325736 1.0 1.0 0.9786213063112118 1.0156896652576937 0.9563749659423925 0.9922383596596969 1.0379315755238194 0.9699967211092954 1.0229336100304227 1.0 1.0
89,0.0010245160792613653,0.9786261503646579 1.0156840832054035 0.9563702006232151 0.9922377212714926 1.0379332869341353 0.9699952483814926 1.0229328433198497 1.0 1.0 0.9786236009762564 1.01568584668955 0.956372670657879 0.9922416875910813 1.0379322394471442 0.9699950150233667 1.0229334063225675 1.0 1.0
90,0.0010245153438960901,0.9786283413482937 1.0156801161789875 0.9563678130645166 0.9922411809123997 1.0379339238809957 0.9699942399269648 1.0229324254591603 1.0 1.0 0.9786251215787376 1.0156821603617534 0.9563699094418614 0.9922445859934502 1.0379331682751207 0.9699939810921687 1.022933219308291 1.0 1.0
91,0.001024514645753284,0.9786304165548809 1.015676305122329 0.9563654585788544 0.9922441620906891 1.0379345662569173 0.9699930580396122 1.0229324464182308 1.0 1.0 0.9786267620702707 1.015678500518795 0.9563668975016234 0.9922477615564955 1.037933949252077 0.9699930565416854 1.0229332765013102 1.0 1.0
