iterationNum,error,c_params
36,0.00013659268650572108,0.9701041103869132 1.0281596798226362 0.9598835945619048 0.9794041279959136 1.038402176807553 0.9692276590213743 1.0278436190156475 1.0 1.0 0.970088684938223 1.028226656822235 0.9599196652911206 0.9794345681410588 1.0383642439074767 0.9692207030289803 1.0278321585561847 1.0 1.0
37,0.00013401758351509876,0.9699805150341348 1.028376117042814 0.9600116871777868 0.9791820210809115 1.0383670092501505 0.9692571322594319 1.0278438145605038 1.0 1.0 0.9699649829900623 1.0284432240725048 0.9600477647875879 0.9792123090684679 1.0383288016260324 0.9692501022911592 1.0278326129150357 1.0 1.0
38,0.00013154186781491852,0.9698590682336902 1.0285882732709029 0.960136978892517 0.9789639210610698 1.038332589635022 0.9692858384524269 1.0278443742202301 1.0 1.0 0.9698436727198124 1.0286554341821479 0.9601728683084643 0.9789941396970427 1.0382940748092422 0.9692786316191452 1.0278328645671135 1.0 1.0
39,0.00012916147421419223,0.9697397695277786 1.0287958441680152 0.9602596947191204 0.9787498588386622 1.0382986642445595 0.969313915588875 1.0278447154152837 1.0 1.0 0.9697247002055759 1.02886364580881 0.9602958573064504 0.9787803447217839 1.038260059570506 0.9693063649941916 1.0278332275506614 1.0 1.0
40,0.00012687271250983633,0.969623736211983 1.0289999424996028 0.9603806725050081 0.9785404934429686 1.038265355176006 0.9693411378835192 1.0278453653185196 1.0 1.0 0.9696079234762094 1.029067347310952 0.9604164570181609 0.9785702873648727 1.0382266862203942 0.9693337267639043 1.0278336993504085 1.0 1.0
41,0.0001246718998725908,0.9695097190268621 1.0292003010269795 0.9604993533915009 0.9783355700814554 1.0382331328313394 0.9693682145021161 1.0278462917904856 1.0 1.0 0.9694937486852008 1.0292676133130108 0.9605349542359662 0.9783648660712356 1.0381943636800777 0.969360834141811 1.0278341998801568 1.0 1.0
42,0.00012255479962755894,0.9693978230584032 1.0293963973268785 0.9606154637027605 0.9781338111352885 1.0382014881656667 0.9693943786295723 1.0278467389669845 1.0 1.0 0.9693818320625689 1.0294636850423406 0.960650967913606 0.9781630628552379 1.0381625661127714 0.9693870522450794 1.0278346737237418 1.0 1.0
43,0.00012051751555410399,0.9692877848952335 1.0295889759692336 0.9607292670303449 0.9779361739237286 1.0381704457048777 0.9694203295988792 1.0278470350247997 1.0 1.0 0.9692715813002085 1.0296561859790658 0.9607648442702715 0.9779655147053875 1.0381313862371402 0.9694127931818278 1.027835171905999 1.0 1.0
44,0.00011855690065928811,0.969180148743393 1.0297779123739534 0.9608409648391073 0.9777417754080703 1.0381398337993344 0.9694452085729407 1.0278477922387759 1.0 1.0 0.9691641625990999 1.0298446335870555 0.9608763728786072 0.9777710394419843 1.0381007898541954 0.9694376615834376 1.0278359002960968 1.0 1.0
45,0.00011667071411850866,0.9690741054975264 1.0299630285949184 0.9609503113331932 0.9775513354840653 1.0381099069382553 0.9694698038746281 1.0278478091983443 1.0 1.0 0.969058220692102 1.030029837096566 0.9609854590915096 0.9775806886359896 1.0380707780279967 0.9694621244906002 1.027836007129961 1.0 1.0
46,0.00011485408761319289,0.9689700543350209 1.0301442064987432 0.9610575904799243 0.9773640088759478 1.038080185645756 0.969493529319151 1.0278480060300756 1.0 1.0 0.9689543415791327 1.0302114027302276 0.9610930887367596 0.9773935401850442 1.038041223608353 0.9694857968840701 1.0278365739295567 1.0 1.0
47,0.00011310637719054757,0.9688680142271846 1.0303222564239456 0.9611629456378422 0.9771805390879402 1.0380512276120029 0.9695170386069112 1.027848438981897 1.0 1.0 0.9688527753290307 1.0303896083089934 0.9611982399153706 0.9772100665574931 1.038012413002699 0.9695093277042736 1.0278369756150094 1.0 1.0
48,0.00011142436111980569,0.9687684558796712 1.0304968528197804 0.9612660972635765 0.9770003645677546 1.0380229834562151 0.9695399825810104 1.0278492528803085 1.0 1.0 0.968753352337957 1.0305645675509039 0.9613016217146283 0.9770300070086997 1.0379842333885045 0.9695324476576263 1.0278372695895373 1.0 1.0
49,0.0001098048691317163,0.9686703695036927 1.0306682127271412 0.9613673803302127 0.9768239077300552 1.037995333705107 0.9695624199467778 1.0278497147058634 1.0 1.0 0.9686555003239712 1.0307361925374086 0.961403019848791 0.9768533610678812 1.0379564012916593 0.9695549718844302 1.0278377668465346 1.0 1.0
50,0.00010824500680007434,0.9685743294749644 1.0308364801318997 0.9614666413384693 0.9766504580173926 1.0379682307077576 0.9695843842170669 1.0278500216085722 1.0 1.0 0.9685593221990955 1.030904137776172 0.9615022581929906 0.9766794462213246 1.037929091072313 0.9695769206324487 1.0278378798180412 1.0 1.0
51,0.00010674272817521323,0.9684803577797533 1.0310013991136948 0.9615643608267663 0.9764800988865039 1.0379413471256338 0.9696058632260062 1.0278506036648238 1.0 1.0 0.968465129792807 1.0310692669499393 0.9615999695543254 0.9765090822335941 1.0379025331445038 0.9695984310800746 1.0278385077437562 1.0 1.0
52,0.0001052965196915497,0.9683879069388315 1.0311636708953573 0.9616598797188258 0.9763133430573994 1.0379150464013935 0.9696269437447167 1.0278509743702513 1.0 1.0 0.9683724060133446 1.031231376217895 0.9616955328684405 0.9763422157426205 1.037876340533499 0.9696195234050047 1.0278389854297751 1.0 1.0
53,0.00010390347812211446,0.9682972337488205 1.031322539304419 0.9617536192769236 0.9761491265784824 1.0378891723945778 0.9696474237837729 1.0278514269484256 1.0 1.0 0.9682815838761211 1.031390032444811 0.9617893656010925 0.9761780418797029 1.0378504891870026 0.9696398576701029 1.0278395660574733 1.0 1.0
54,0.00010256055440205072,0.9682079498762313 1.0314785701473952 0.9618459842890326 0.9759879465403793 1.0378638824336035 0.9696675339243265 1.0278517209659574 1.0 1.0 0.968192676522809 1.0315460553046414 0.9618817566603071 0.9760171126116264 1.0378251002597427 0.9696599450769393 1.0278399707884314 1.0 1.0
55,0.00010126788909513659,0.9681204854296201 1.031631549591441 0.9619365910140896 0.9758299734351987 1.037839269061351 0.9696873437365399 1.0278521867314587 1.0 1.0 0.968105208704947 1.0316990915727793 0.9619722433345299 0.975859218478463 1.0378004539535823 0.969679786265808 1.0278405844704865 1.0 1.0
56,0.00010002181483883219,0.9680347461399726 1.0317817271540655 0.9620256939796353 0.9756749072724534 1.0378147258427775 0.9697063811739202 1.0278528475427897 1.0 1.0 0.9680192096257062 1.0318494659262658 0.9620608261072593 0.9757040329646832 1.0377760464960575 0.9696990180565449 1.0278411073394769 1.0 1.0
57,9.882064621100859e-05,0.9679502962490208 1.0319289012739765 0.9621124176975699 0.9755220320579885 1.0377910506940478 0.9697254760189568 1.027853111111615 1.0 1.0 0.9679346935422289 1.0319967221970656 0.9621478409156349 0.9755512758031794 1.037752123142701 0.9697178173764932 1.0278412827090666 1.0 1.0
58,9.766401277036867e-05,0.967867715772113 1.0320736304923877 0.9621981975415769 0.9753724477963143 1.0377676488036989 0.9697438285338322 1.027854022433486 1.0 1.0 0.9678520263493218 1.0321411580314002 0.9622333227375074 0.9754016277260971 1.0377286725231865 0.9697362409406416 1.027841735529465 1.0 1.0
59,9.654932958176391e-05,0.9677868101867501 1.0322158936289012 0.9622819818240335 0.9752254345986261 1.0377448545262464 0.9697618934752841 1.0278543111825542 1.0 1.0 0.967771044326874 1.032283406681128 0.9623172570736941 0.9752550991865157 1.037705966028617 0.9697545796385468 1.027842684504922 1.0 1.0
60,9.547489147090899e-05,0.9677069491851303 1.0323553991698737 0.9623644812222764 0.9750812599033027 1.037722425046274 0.9697796880767374 1.0278549023005983 1.0 1.0 0.9676916081131874 1.032422909421384 0.9623995603275872 0.9751110954995474 1.0376835069250128 0.9697724642545039 1.0278430874313278 1.0 1.0
61,9.443806850111272e-05,0.9676287149333741 1.0324923616855193 0.9624453959947515 0.9749394885211596 1.0377004280646855 0.9697970451681682 1.027855529356623 1.0 1.0 0.9676130406969995 1.0325595582037876 0.9624800950953668 0.9749688196994816 1.0376614007204545 0.9697896887815323 1.027843555889387 1.0 1.0
62,9.34386426347968e-05,0.9675517365690567 1.0326264859315553 0.962524775923527 0.9748001772364869 1.0376784620229202 0.9698141526837784 1.027855935352406 1.0 1.0 0.9675361069380294 1.0326940818132546 0.9625592396137073 0.974829422479104 1.037639578778658 0.9698067699140108 1.0278440746193989 1.0 1.0
63,9.247518868666166e-05,0.967476499547155 1.032758356611702 0.9626026513993993 0.9746635401731546 1.0376570574811694 0.9698307384834237 1.0278563981930944 1.0 1.0 0.9674605621284743 1.032826285725323 0.9626372370296362 0.974692627413105 1.0376183392148453 0.9698234270087849 1.0278446951315516 1.0 1.0
64,9.154575691633577e-05,0.9674024285849573 1.0328879236852597 0.9626792222600331 0.9745291925054057 1.037636210157458 0.9698473567295471 1.0278567508519065 1.0 1.0 0.9673869557350603 1.0329564300154521 0.9627141317180482 0.9745586245907515 1.037597498802537 0.9698400798751377 1.0278454190446071 1.0 1.0
65,9.064954527099686e-05,0.9673296678493938 1.0330151244536445 0.9627542718317244 0.9743970363741246 1.0376156300872408 0.9698634349674995 1.027856779683177 1.0 1.0 0.9673139550684359 1.0330833852780639 0.9627891888559492 0.9744264935535397 1.0375767269525145 0.9698559151792466 1.0278457710956062 1.0 1.0
66,8.978483894035629e-05,0.967258387096118 1.033140144096279 0.9628282547186822 0.9742673439599352 1.0375953304477048 0.9698791294128063 1.0278572458245565 1.0 1.0 0.9672426305634192 1.0332084928342853 0.9628632366612181 0.9742969350039383 1.0375564038286282 0.969871638613353 1.0278461354943254 1.0 1.0
67,8.89517268529715e-05,0.9671880235662763 1.033262830527095 0.9629005206582327 0.9741400820449256 1.0375757916595074 0.9698947941319438 1.0278575862749875 1.0 1.0 0.967172522422542 1.033331437946876 0.9629356692229415 0.9741700789096465 1.037536544399898 0.9698870329834869 1.0278466658818473 1.0 1.0
68,8.814791516953768e-05,0.9671192473135606 1.0333835011708683 0.9629722428322736 0.9740152266112693 1.037556312297434 0.9699097453331833 1.0278583550056446 1.0 1.0 0.9671039822381755 1.0334515608747734 0.9630068697701483 0.9740448203653318 1.0375172378107689 0.9699020208806427 1.02784720642798 1.0 1.0
69,8.737285146047181e-05,0.967051817705636 1.0335018730856371 0.9630422825983378 0.9738927777974169 1.0375375175020543 0.9699247147992701 1.0278587339514311 1.0 1.0 0.9670363979490118 1.0335701739854737 0.9630769179182156 0.9739223111202221 1.0374983434337195 0.9699171456942329 1.0278476886334063 1.0 1.0
70,8.662525105684027e-05,0.9669856045694928 1.0336182181731688 0.9631111335503779 0.9737723954258248 1.0375186461913342 0.9699390949529761 1.027859285812836 1.0 1.0 0.9669699807900087 1.0336860899849838 0.963145125837649 0.9738014282239034 1.0374796466629788 0.9699316611766109 1.027847853753747 1.0 1.0
71,8.590350621888758e-05,0.9669206118313848 1.0337323253149016 0.9631789472816477 0.9736540738021391 1.0375003061678076 0.9699534392459581 1.0278596702877407 1.0 1.0 0.9669051119307858 1.0338004765583535 0.9632128555342705 0.9736830319234503 1.0374612769513405 0.9699459222219701 1.0278487426738643 1.0 1.0
72,8.520826249521423e-05,0.9668563819710541 1.0338441514490957 0.9632452469697221 0.9735379444176846 1.0374824577036879 0.9699675688217928 1.027859812809863 1.0 1.0 0.9668410043500908 1.0339127448048675 0.9632788780221059 0.9735672648084739 1.0374433873868214 0.9699601792394958 1.0278493888514806 1.0 1.0
73,8.453698255547222e-05,0.9667935369380055 1.0339540688071387 0.9633100775360056 0.9734234453591037 1.03746444181457 0.9699809150521528 1.0278599600776899 1.0 1.0 0.9667778272674699 1.0340224346655416 0.963343545312754 0.9734528173592776 1.0374254143117054 0.9699735861866718 1.027849714797748 1.0 1.0
74,8.388808819915182e-05,0.9667318785829695 1.0340623461485794 0.963374043479102 0.9733108314059598 1.037447037902775 0.969994252618576 1.0278602926735836 1.0 1.0 0.9667159243768865 1.0341305477080942 0.9634074102854141 0.9733403858885215 1.0374080326166826 0.9699870314084748 1.0278500822297123 1.0 1.0
75,8.32623794001758e-05,0.9666709824030916 1.03416860284596 0.9634366956073063 0.9732005362882981 1.0374299261379465 0.9700074807636058 1.0278607184150936 1.0 1.0 0.9666549477235001 1.034236409110668 0.9634698169974533 0.9732296318775472 1.0373907940994813 0.9700000081528588 1.0278504629945509 1.0 1.0
76,8.265891697034118e-05,0.9666114005486979 1.0342728697672119 0.9634984243602142 0.9730923104680643 1.0374130075154202 0.9700201493628114 1.0278612203953694 1.0 1.0 0.9665952930769378 1.034340486205837 0.9635310244104128 0.9731208240253078 1.037374033277336 0.9700129663092574 1.0278505699868514 1.0 1.0
77,8.207532092007926e-05,0.9665527147114923 1.0343755240321324 0.9635592378757871 0.9729856331192583 1.0373963839879747 0.9700329162489356 1.0278621032664217 1.0 1.0 0.9665368192118168 1.034443229588822 0.9635917431038958 0.9730143965747811 1.0373574034081814 0.9700255549535214 1.0278509916654814 1.0 1.0
78,8.151210956878363e-05,0.9664950254013628 1.0344761652917254 0.9636189773980415 0.9728810717847228 1.0373800484969913 0.9700453355884701 1.0278626727023135 1.0 1.0 0.9664796275809927 1.0345442853609021 0.9636514362638017 0.972909475533438 1.037341188753836 0.970038040221427 1.027851684031603 1.0 1.0
79,8.096879957926921e-05,0.9664383874215522 1.034575344714203 0.9636771984824453 0.9727781233973307 1.0373641379011187 0.9700576515208789 1.0278629164138582 1.0 1.0 0.9664232356733037 1.0346435459379868 0.9637100395424314 0.9728070201120899 1.0373253751756586 0.9700504093408696 1.027852114907334 1.0 1.0
80,8.044396725265642e-05,0.9663832369791813 1.0346730011643759 0.9637348469906709 0.9726770290869463 1.0373485248608625 0.9700695517422774 1.0278632952088294 1.0 1.0 0.9663678579994095 1.0347410740560403 0.963767825286015 0.9727062411946129 1.0373097765652455 0.9700624540884047 1.0278525004651131 1.0 1.0
81,7.993756652249935e-05,0.9663286091901718 1.0347686454359206 0.9637911996728218 0.9725778623981147 1.0373330732998867 0.9700810680335348 1.0278640538716066 1.0 1.0 0.9663130492808093 1.0348364634875038 0.9638239137166185 0.9726065413992028 1.0372944280558036 0.9700742670181947 1.0278528675055218 1.0 1.0
82,7.94486257331172e-05,0.9662752990837422 1.0348625714791329 0.963847021907552 0.9724804781383297 1.0373177675798297 0.9700924995598904 1.0278646846311363 1.0 1.0 0.9662594780852892 1.0349303969289072 0.9638797084148074 0.9725089993765517 1.0372792643072206 0.9700857983050079 1.027853627207226 1.0 1.0
83,7.897609940643051e-05,0.9662224010655353 1.0349552532012258 0.9639017217153273 0.9723849245136967 1.0373031306103355 0.9701038140761898 1.0278652685660932 1.0 1.0 0.966206472395839 1.0350227357928445 0.9639340758226713 0.9724130698526513 1.0372643860543487 0.9700971232175593 1.0278540128660545 1.0 1.0
84,7.851981763471228e-05,0.9661708498235876 1.0350458342065643 0.9639552862671625 0.9722902923012349 1.0372884660378991 0.9701148904681991 1.027865539543718 1.0 1.0 0.9661547913045953 1.0351134390133794 0.9639879206326035 0.9723187417026887 1.0372497672898486 0.970108184317937 1.027854495236798 1.0 1.0
85,7.807928811955549e-05,0.9661198111676361 1.0351352048545805 0.9640078418614807 0.9721976740634166 1.0372741431319763 0.9701258323591785 1.0278659746994911 1.0 1.0 0.9661037426788182 1.0352026246412271 0.9640401966149622 0.9722260866253448 1.0372356718056317 0.9701191283819633 1.0278547228046337 1.0 1.0
86,7.765392865337586e-05,0.9660697877451128 1.0352227648516017 0.9640596353474111 0.9721067410797456 1.0372601234002468 0.9701364836751476 1.0278664889505478 1.0 1.0 0.9660539334758755 1.0352902423415282 0.9640920152310593 0.9721348576116993 1.0372214545419127 0.9701298491994841 1.027855231110728 1.0 1.0
87,7.724326798373997e-05,0.9660209610556111 1.035308801577693 0.9641108012859776 0.9720175768600204 1.0372462860816072 0.9701468572368231 1.0278671735857499 1.0 1.0 0.9660049881642326 1.035376425342777 0.9641429828143621 0.9720452394781438 1.037207520148743 0.97014036074627 1.0278558447653077 1.0 1.0
88,7.684643585324862e-05,0.9659728026602945 1.0353934495049777 0.9641605378004031 0.9719294208359636 1.037232892082692 0.9701570918048205 1.027867726282058 1.0 1.0 0.9659565599230621 1.035461126641656 0.9641928229390629 0.9719573510753174 1.0371938460765568 0.970150595395923 1.0278562320647417 1.0 1.0
89,7.64630152328657e-05,0.9659254847837629 1.0354768159793668 0.9642098758961365 0.9718429542169014 1.037219594110694 0.9701672563740554 1.0278680992581195 1.0 1.0 0.9659087331928203 1.0355439181355612 0.9642417827291185 0.9718707868002819 1.0371805275336567 0.9701606659152774 1.0278564166682451 1.0 1.0
90,7.609232006643369e-05,0.9658786908257564 1.035558427455425 0.9642581462967367 0.9717576429869461 1.0372064237443825 0.9701772212071272 1.027868255431631 1.0 1.0 0.9658618497206826 1.0356255187184642 0.9642900097018239 0.9717855888361703 1.0371675359852515 0.9701706035263796 1.0278565739033179 1.0 1.0
